"","med_hf","upp_hf","low_hf","med_is","upp_is","low_is"
"85",90.1707787282496,74.7483781983358,106.134547161238,58.8697693733203,44.3454881706528,87.3832209997615
"86",88.8897567111719,73.2938787538954,102.596946021522,62.7022401490325,48.0527833907436,108.305961526718
"87",89.358689055923,74.1073893776945,104.593990132936,62.2629220196808,47.127035570085,98.4349740763094
"88",88.8499028392832,73.1764646621142,103.812762197185,60.3800203134641,46.2321559378501,94.0555690564145
"89",89.6303189713492,74.4499960808259,101.611123292628,69.1767679303855,52.7900443362196,97.1809682700431
"90",90.8864558744606,74.3107009903735,104.992866600459,58.2814264860996,41.9841454162135,97.8891504817526
"91",89.2562939266885,72.8195407056998,104.155792019104,60.2746766431457,45.9816286580368,94.2579762099624
"92",90.1766792524142,74.056891285435,103.950668873324,61.3229441331551,47.9008351820217,90.3624495238761
"93",90.8160406187489,75.168883790889,105.218463305664,59.5052984459909,44.2504137869011,94.5493666912363
"94",90.1730685817557,74.8945386860802,104.497995242449,59.0391635804529,45.8972608204917,96.532808173545
"95",90.9791783364508,76.9744389446052,104.13000747888,61.6276125502245,46.4061470586937,95.4983597104111
"96",89.2846601930562,75.7904438255737,104.80135759229,61.2359588381917,43.5481908489709,98.5573512051575
"97",89.4399088259859,74.5199517246174,105.195557292489,60.8110798243336,46.05070441158,98.3018489641744
"98",89.3956971215737,73.6660569678453,105.65934643609,58.5407631297009,44.3908425307585,93.734154311777
"99",90.261046641286,75.0816817250317,104.723544761704,58.4340113253462,47.1433250284509,88.4335347881624
"100",87.8439554205946,72.4120890820024,100.451598419822,61.3860921478117,43.0446241028859,93.601818901098
"101",89.2005147850635,72.8827105535061,103.038424059344,61.6885572999992,45.4118020103528,92.8423884345664
"102",89.1930895134219,74.6484674895396,103.596547518718,61.0315654308709,46.7398546205696,105.623476863522
"103",89.7267466965417,76.435837812295,106.98755976273,64.163186562555,46.9208329547472,99.5853147417504
"104",89.163668938768,75.9239235271498,105.310152928546,62.8830691580578,45.7531604089531,96.7547457809528
"105",89.8605519781508,72.7475494609484,106.165023814399,61.0365639576378,45.7527710077606,95.5664643774203
"106",88.8418382595307,73.8529463504641,104.422580632163,56.7068457511799,39.4997847024625,75.9326445790444
"107",89.1699760571227,73.0321239398392,105.017439175683,61.8013038065778,47.0550351140103,92.0222801099527
"108",89.9341941859454,74.4598587403637,103.886701595829,63.296093626824,44.6370856878225,96.9480373338636
"109",89.6871101475965,73.0856851305058,103.34009829468,58.1849686535662,44.4278989007657,93.0771128207297
"110",90.1641961021473,72.6104371091988,108.492585660107,63.7259864591803,46.808677210065,89.3735534999407
"111",89.335501195946,73.2280695386299,104.206309864986,61.5497609230787,45.9872474002984,99.2156456561534
"112",88.5844489478745,73.4645441924586,101.080382606346,64.5587900832369,46.3198895669898,100.22235531851
"113",89.235831854064,73.8670551100023,103.305175138768,60.7677746834901,45.4621800311028,96.1309770796613
"114",89.5188119028795,73.0078001501172,108.457046827834,59.6842377368379,46.9981721460383,86.1921883751455
"115",89.3241375119756,73.731803251265,102.679400707089,57.8209471465104,42.9889943551634,88.1521608398948
"116",89.05833048403,71.9693250154324,103.413470790193,61.6545596112379,44.9787029920755,99.0414940114042
"117",88.9143524718585,73.2723595581286,102.29523041325,62.7949610254769,45.1846063744704,108.741261412007
"118",88.7792648951151,72.9432001734241,103.071421051405,58.9619641107557,46.3161817860895,89.3017452780248
"119",89.2105481121211,73.3568653958936,105.658061268522,60.5007435289817,44.9994717805356,97.4196809521871
"120",90.0809418083985,74.5669876155098,104.133704314161,61.8572842872672,44.1137598416049,99.2709201666506
"121",90.1732309901993,74.9186010762255,105.671215634796,63.7253458331358,46.8130437292732,98.6591058841285
"122",87.9108858331586,71.097593649749,104.226702147609,58.8877282306083,43.875308698444,92.0193705868406
"123",88.809751180362,73.1471455231687,103.793820871632,61.5580191273205,45.5876949109002,96.6618253972232
"124",88.6816370608472,75.2969853166036,102.296130857055,58.2623727427484,44.8701723745361,94.5320616117626
"125",88.7608236395279,72.5283153874232,102.771366399617,60.2269614666655,44.5139645191145,98.0008104004799
"126",90.2356922582937,75.0530426126424,105.645315907823,59.5299227249102,43.3149699632792,95.9840174165189
"127",88.909547946614,73.9647665654573,101.831969893459,60.9827607279354,44.5843948208345,101.91552380523
"128",90.0014858252037,74.3175034254283,104.921545517843,61.1848216314263,44.8681461121887,106.020622919266
"129",89.1587086010219,73.3868012472212,103.593055832985,57.8361362302066,42.9855891198332,99.6524528475916
"130",90.5617426523524,74.1015897433735,108.616318864066,61.3887328059633,46.5662801419094,101.450665137033
"131",89.6397220142891,75.4776953986146,103.777409339045,60.7938995830173,43.6147618059449,92.7035951618398
"132",89.5702630174937,73.9580850027047,107.587915836153,55.7634256200969,41.5104487275886,82.3146259191598
"133",90.0111680230501,74.0590563764575,107.139672527033,61.2334625758469,44.6758804887579,92.9250604736309
"134",88.7534088308112,73.8725699711402,104.6162604271,63.4513508362901,41.8767272764412,97.5737689970158
"135",89.3546013542002,72.1771824183081,103.351269008693,55.4342390409353,41.6319545836793,86.4600632240476
"136",90.9050133862302,77.5067022487595,105.948141565346,58.8484885344077,42.2248473056482,108.591145052311
"137",88.8698618226768,75.0768783592221,105.583025866148,59.814677020861,45.6237560151195,110.753169513871
"138",88.5561696580204,72.245405017331,101.596027580489,58.1098252936399,44.9757010386168,91.536062306046
"139",88.9512550026112,73.804939465736,104.103404161126,61.8090112149471,45.9715527959005,86.9980716681704
"140",88.8012777417417,74.3395471776454,104.769873633086,61.3351736642807,46.1395586953782,95.8141856170298
"141",89.7882909135207,75.5910834971958,106.004667249953,61.476832301348,47.4894471824365,101.173635082643
"142",89.7655422464522,71.566802703319,103.31866795243,61.4402044926925,44.8210246079156,97.2175164304484
"143",89.5240457616218,73.6546536415184,103.619934567597,61.3343560593929,44.4669545346667,94.0439560601677
"144",89.4952264186647,73.3853345051388,104.986412080783,61.2067961861701,46.3041530091532,97.2852850495201
"145",88.9714718143104,73.8102659958037,104.434800253161,61.9813010273593,46.0321877141365,104.603283459356
"146",88.367839525183,72.6648525708911,103.973773416591,59.486624334746,45.388545880389,87.3673640885925
"147",88.7070652553931,72.000419431913,102.455061592542,62.5850800658646,46.9714072644653,105.395457658392
"148",89.43116658152,71.7569260931566,103.126439926244,61.8527530816119,44.3021873673861,89.856051408882
"149",89.2489082884844,73.9960387923382,102.810501676923,56.0198804486091,39.0188042746922,90.1432596441801
"150",90.7560766981063,72.975960802041,105.968084121077,67.7172766449735,46.0017087337643,109.792255593942
"151",90.4343640766709,76.2370251334643,103.499593582422,65.8949666600267,46.6323414984978,99.9745672944896
"152",90.1645205260038,74.545261710886,104.287035876882,62.2946248970392,43.8044282595918,111.374949065395
"153",88.5212385369359,69.6846577837909,103.536871795832,62.6242206232563,45.908297259458,100.598660513496
"154",88.9123345546761,73.8052671049724,102.979217492051,59.1995170840719,46.9350157140937,84.1806943479705
"155",89.6963678512836,74.6299313211699,106.724230759569,58.6543700996578,45.5106261113678,97.9846560801588
"156",90.2231577259704,75.5510748950036,104.143558318736,61.5540065027709,46.8054946462674,106.254973910318
"157",89.0725189914917,74.7075120714159,104.823481375789,62.3042588315336,46.1341001061763,89.2500093104624
"158",90.7621951109149,74.5830432107535,106.141380326215,59.1027185203957,45.4656238795134,89.0174024624288
"159",89.0400476580202,74.0460653831012,101.250019623189,57.0632140059263,42.4296485861675,99.458269220174
"160",90.9504255192569,76.0753017456693,107.335720600183,59.0683292451278,44.4885115775106,94.4550108595152
"161",88.7679881392126,72.8176368975501,106.29069354294,65.2114956509893,46.9886006937935,104.062109840857
"162",89.1843867818226,72.7359689128379,103.305139632017,63.9370319246332,47.0015169222298,108.247777203202
"163",89.9775081722007,71.8437096398839,104.199012696591,58.6167743320858,44.913091623752,92.7065682485573
"164",89.4810703449411,73.7972923472706,102.380051634946,61.3371063339512,49.394928246709,87.659127335244
"165",90.217179385207,74.0068150525219,105.752512658795,58.8643096838942,42.6236811268368,104.741912068234
"166",89.2122634684687,75.1488188999041,103.999838341385,58.8329672903461,46.1886738876895,96.3051436315318
"167",89.7473524358569,74.1065337867327,104.894003210946,59.7162126319346,44.3775750079942,94.8297203906776
"168",89.7247825347614,74.3081024389777,104.886644755674,59.0550908353486,43.3336754177638,94.799627435275
"169",88.6624648796796,73.9646687638539,102.229145474964,64.8842651978491,46.4425145631784,89.7455013635146
"170",89.0317845009814,72.8010775374639,104.78183267771,59.6746871898627,46.3229755028665,100.262418487917
"171",89.1030456081253,71.9968424811345,105.156189825711,63.5102054448864,46.0475830043593,106.662169066467
"172",88.6100003719437,72.4319142510948,103.054405424267,63.0088864764738,43.5382321408089,88.4702238356521
"173",90.4262837712645,75.0050562336083,105.51859329516,58.2474634588947,41.5923506688091,88.7011969380488
"174",90.4735099232961,73.9482297914573,104.275782787556,58.1527248091986,45.9887723652926,98.758580016422
"175",89.1410216478034,73.5080717771756,102.989560786444,60.1146881165592,44.9999558245521,85.2064290916441
"176",89.5299770975996,73.590666973232,105.82767493174,60.1921515482865,42.8538981156603,97.7133985704753
"177",87.0613644964392,70.4928644561092,100.393872587891,60.3589861490008,43.7244798599251,87.4486496725223
"178",91.68495277199,76.4142085004849,107.262466491176,72.658381455536,46.7633321638573,121.259635247991
"179",88.3097239919719,72.9361471033944,103.050720995543,59.7806679675306,44.6522801723459,92.7972753574654
"180",90.8904790626892,74.6088797937494,109.337720437586,60.8591760866173,47.227286149092,99.4444471717451
"181",89.7174165916457,76.0348480193747,104.92640006129,60.8416483128206,45.7466969777006,110.747674160586
"182",88.9513908363638,73.9972779880855,103.252936852574,61.8716150680959,45.3186045865515,110.678788276268
"183",90.1942935155711,74.7676165436178,104.385813319495,60.1569433640738,44.7628603821451,107.346737884271
"184",89.8075377441568,73.5190985145964,103.873238382016,61.096167318336,46.5030715646395,104.163320834921
"185",89.7250874038328,73.5675256924561,104.936550873382,59.1581156472184,43.1019473739244,96.112238274809
"186",90.3960993051728,74.7979291069172,105.610061193071,58.9347264001551,45.8648521665351,94.1483594825464
"187",89.3204027204206,74.5090010436576,104.202719087475,61.1521598350625,44.4701353417519,118.813133995095
"188",90.1939600139373,74.2544880022855,104.47446867021,61.3818102504637,45.6295485148772,106.991833905454
"189",89.2822948255884,72.9366872330659,103.946464080195,57.4267052452066,45.7693601218885,88.8552592787923
"190",88.7764557049917,73.6919535471705,102.599986232089,61.9039316587898,47.1143587250459,93.7276415926971
"191",89.5010206927784,74.0837442808113,104.944689880742,60.0212908942227,42.5379398401497,96.1671280295091
"192",88.3023473314203,74.0456354896317,105.102367063606,64.537287636346,47.0850373836316,105.189724262082
"193",88.8348997677601,73.6147116075785,101.906185763667,59.3987561732708,46.8850918908472,100.693231587049
"194",88.2611965447722,74.32667205348,101.828274222175,60.5018946637193,46.3125848902714,100.305496549384
"195",90.4346382712377,76.9705221191799,104.948899707346,66.180496423034,46.7881856659764,107.152123627582
"196",89.1568257220226,72.1137744283112,104.472392938675,61.7154817261057,45.0861101753497,91.9827066544892
"197",89.4489148759886,73.5779770641478,107.598424427994,59.0031705094302,42.6008307348653,99.7872607091831
"198",89.4397691690891,74.5883021225765,103.987224179032,61.4316659070755,45.7022063337605,97.739123392637
"199",90.0751932758969,73.8631932509734,102.83797134439,63.0219540308475,42.6997396968723,108.487966430761
"200",89.6000957798541,74.7088006948613,105.837406431169,55.591485182943,45.4546962358921,98.6373365178835
"201",89.0678528063208,72.3445556829806,103.524707905092,59.8722121115744,43.9676108248193,93.9158826121043
"202",90.1869716945244,74.1527253715859,105.002133675702,64.8967961370944,43.338874534978,96.3574065993653
"203",90.1236876374635,75.7669017040157,106.457959180332,59.7789438181792,44.8477436530165,93.6255799574123
"204",88.9872545058459,71.8550031315148,102.259560040372,59.0003882125072,43.6491838489126,94.3029924747773
"205",90.3269989747252,75.3078774825844,105.976017898281,62.3015664885553,44.1960509825744,92.7460982931659
"206",89.2783062549201,74.0666868277074,104.234029758531,55.5907394199492,40.8884181866341,97.2931983650879
"207",89.548593302123,72.8694294720656,105.201335473648,56.0304476773443,42.538064545325,75.4512986583152
"208",88.4663094798271,73.1142291395872,103.613576138116,61.8307453413333,46.7842345283029,97.8935772258239
"209",89.2665700715054,72.9389223998924,102.999541724247,59.885538849182,45.9159657910727,95.8408914640242
"210",89.8083065755169,74.7585134306922,104.428213545212,58.32356492901,41.8765479969595,84.7501261689687
"211",89.8146727723137,74.7867197963779,106.065900638855,60.8451920704465,45.3741359218117,94.8065495121625
"212",89.7635775764978,74.292206721585,105.29331282517,61.0145146293232,45.5383946797145,94.156847481722
"213",90.5536169503119,74.9501263238845,105.312641367779,63.2533335161684,44.4527631131176,104.033216578154
"214",89.8808416290771,72.5603533366452,105.66869664229,59.6191495428134,45.9702100953043,92.4056484442185
"215",89.6912031606092,73.4690658964042,103.512885221727,61.0979254549401,46.7204261284371,92.5531278710167
"216",88.6383257367787,73.0216012623799,103.975777910978,59.828882247038,44.4913343111197,96.694936589169
"217",90.449596862816,75.0559543457607,106.222842495547,60.5295404846461,46.0320459014351,115.286402575628
"218",88.9709631093513,74.8750905843355,103.877403293277,60.2406126279223,43.5847253756622,101.044093725435
"219",90.3521750130921,74.5838519586575,103.463340648148,60.1560525901763,46.2344483048866,103.639840418623
"220",88.5622302695755,72.1317815685135,102.979322884566,56.6311733452794,43.3597985180336,85.5037983637294
"221",88.5450711800915,67.6228498012401,101.413883247104,62.9088112618389,43.9812626505065,112.861348611575
"222",90.0597887901522,73.6391219771781,106.724340687523,61.3618481142713,46.4950934628952,104.607320849581
"223",89.4407027132111,71.8774489221311,102.086246242088,59.3618692843674,46.0942308902513,91.4959910811483
"224",88.8569007054767,72.0474800030701,103.968565433338,63.3312317294822,46.4392437982619,109.229332292687
"225",89.0585783143026,73.1683684889074,102.960707864362,56.0376163945515,41.9050870393063,90.2083731544006
"226",90.178788591509,73.9191515700989,105.660544646258,62.2875695115536,44.9413519299624,97.6890283831408
"227",90.8069091877739,76.6181449721459,105.058559595801,56.2452432599139,45.8629084344452,95.3921100733556
"228",89.6106703440331,73.7718278643957,105.28009027216,62.5323012632545,46.0136165209761,99.8571171227634
"229",90.150799526732,75.6539969742143,104.856870386946,61.7072314554736,45.7800988757308,98.2245761722211
"230",91.2937256698328,75.9455717270888,105.665071329864,61.2423012035118,45.9836396321194,97.1680199916589
"231",89.4861392563289,73.5956502267233,103.93573534709,60.1090386432563,45.8963991121576,96.4731673782805
"232",90.1935486509987,74.9870998574024,106.62520545887,61.5539494953286,41.2791235556526,98.129776426562
"233",88.6017939178461,74.0617847456545,104.675046788182,58.0812460250921,42.0942438048089,87.1612164447616
"234",89.3575888575664,72.8809979016597,104.542692308794,64.0676680452841,46.3211970490072,115.457214361342
"235",89.3288216958347,73.8031186398652,103.496090868965,62.9312699023317,46.9345168403993,101.212419216721
"236",90.2695500412994,74.8109719679614,103.438263001667,60.4547373495568,46.3495988333154,113.36160336808
"237",88.9513156007718,72.914728200348,102.839049307299,59.9342632008877,43.9333307116699,94.2918716707357
"238",89.4246998763563,74.899108856196,102.761268366142,63.8334343269788,49.6718347180853,97.3130015348232
"239",89.9059416360013,72.5161102397381,104.670592344372,61.9143104974767,45.5332684795923,91.1873262415003
"240",88.7212528116495,75.0604912079867,102.992485989757,58.9011928326471,45.6966276150897,95.4157731983531
"241",89.1395279720231,72.0778720267234,103.423550304544,58.3095288362916,44.8590365351075,96.5105404334071
"242",90.8988662042901,76.9765094201596,105.908961317082,61.1076133201837,46.1396384338852,99.9342803291412
"243",89.8219879379938,72.7322019803963,104.851970099672,61.3413523511194,43.945323644539,101.410832298216
"244",89.6093254932181,73.2303304815568,103.742441721107,59.8280721488996,45.9666352969579,99.3556708713378
"245",88.7975249902221,74.0046967495528,103.967933942977,61.7328970332475,45.7163170347735,86.4050654498885
"246",88.8964019358742,72.1759589049694,107.265897504571,63.1278617945313,49.3169458886432,122.082297672012
"247",89.7469348409527,74.4305715771633,104.604863202831,60.6768253993148,45.4590555825379,98.9286640001831
"248",90.2767947091135,75.4262903976869,104.449450032707,63.7231124177893,50.5955784871215,102.050865437833
"249",90.3228081790117,74.5803867620005,107.20929773778,63.1419644404478,44.9285215660406,94.3916394474219
"250",90.0830914277815,73.6769179452784,104.152774956881,60.9923554652353,44.6267313692093,98.4164295908162
"251",89.8813629628906,74.8207853099149,104.682159545943,68.486419367457,49.0125452826652,113.570830964223
"252",88.7404848251194,73.0944568794513,102.600887132474,66.8309321384354,46.4437893336059,106.018263737088
"253",89.2070687929499,73.9282825562449,103.881963012226,62.8078300446747,47.5369112556782,97.5038389502016
"254",90.1548003433001,76.0417913855058,105.059033634546,58.3470595202615,45.0611426795694,97.2469206860915
"255",88.3071362358349,73.6951056108235,103.827504388279,56.2571520159502,39.920550189195,88.4490857830427
"256",90.065591809779,73.8227188199151,106.123723615772,64.1332628325836,46.6902740377013,109.896987725107
"257",90.3917320066095,74.7937132443015,105.74931807233,61.0748594441062,44.2545645945342,96.4434783163096
"258",90.4516910318767,73.3201928089026,105.545299825645,62.5275659141418,48.6036980234545,92.6892702742122
"259",89.7427579086458,73.8774555537397,104.763108427118,56.9816848395507,39.6316506259699,91.7334459230835
"260",89.7743867747606,73.826857433388,106.431740532614,57.8697123231198,42.819739492743,92.9344196039449
"261",90.6791365494581,75.6770953443325,106.233257846571,60.5659136659391,42.8630302335812,103.539597455015
"262",89.6816592456953,74.9479014280741,103.435654149631,59.0953410602361,43.3137357534291,90.6962774616576
"263",90.4015208404383,73.7658826454072,105.861009719669,61.4394755491652,47.4986888492359,98.6209820268617
"264",90.2629452472996,74.8847814753604,104.994449219173,66.086756287857,48.4019424163832,107.106782285206
"265",89.5149608168314,74.94612140963,103.447041467676,63.4153394794149,45.0284762124396,97.8420539979783
"266",89.4938398400076,74.6231298773377,105.954367351906,61.699474965289,46.0783285754776,97.0855588595282
"267",91.5806800815869,77.4510565164242,109.538302292385,61.6277889832475,45.4776614556045,100.313021814815
"268",89.3687534382085,74.8359046128916,105.77221977764,62.8853890413885,46.7523034334394,97.2491307562216
"269",91.1539706953718,74.4034897878904,106.5707557109,58.0299855553016,40.5962600163066,91.7471966220122
"270",90.4056997931211,74.5082050528576,104.280172399219,60.5433496116285,45.9382854846398,96.6633613695899
"271",89.7496589956429,74.7896579005415,104.219118641997,57.9753275656526,42.7960980309087,86.0789701497685
"272",89.2230727440301,75.3701906937088,106.189443914191,54.7479679165053,40.1428451997362,94.0680774258921
"273",90.159492088853,74.7330324327025,102.719164341035,62.2326665880385,45.6929341286705,97.2412929376091
"274",88.5748191742475,72.4832016166509,106.187040425437,60.810497783497,45.9381275750572,92.5692225421354
"275",89.647168243814,72.7523494849371,105.210714826272,61.457778882694,45.6230566967688,83.0802311686281
"276",89.6873182462568,74.2156658078825,105.51413683269,56.4917968060098,44.4592444419328,87.4526410513194
"277",88.9413360955219,75.0634138461061,104.452216487132,61.5474459847252,46.3627165867811,96.0551436478789
"278",90.8076117871242,74.6702973222666,104.917550518104,60.4036475376673,42.2334209888136,96.0876933894229
"279",88.366630764205,73.1607100384735,101.875614153962,62.6542944474374,46.0923864307209,97.5510099137864
"280",89.8811754932167,73.9547483630556,106.026571354624,68.5099054625225,49.9852403936734,117.056187383178
"281",89.9724349481024,75.2164581682915,104.79300146075,64.0408541084699,49.3076532298998,116.742537621638
"282",89.9327759526251,73.8852560171621,107.778926536433,57.7114113479827,40.978448247316,82.6014369153456
