"c11","c12","c13","c14","c21","c22","c23","c24","c31","c32","c33","c34","c41","c42","c43","c44","x_coord","y_coord","z_coord","time","scale_x","scale_y","scale_z","scale_t","name"
0.0369933193386548,-0.0348763576845044,-0.0128424086248298,-0.0109856853014906,-0.0348763576845044,0.182214094073743,-0.246512820508829,0.018965430540269,-0.0128424086248298,-0.246512820508829,0.777415834209176,-0.00476673236597334,-0.0109856853014906,0.018965430540269,-0.00476673236597334,0.0506433885896917,4489.75411038725,3037.90222428904,-2306.7990763223,36.3364284340128,244.157111822556,231.774043229092,77.429442594355,0.262923867836732,"W8_S10_OUT_C6"
0.102223700233713,0.0581537723184482,-0.0779073655753952,0.156574226096239,0.0581537723184482,0.0426200868894047,-0.0590263522354193,0.0626035273988678,-0.0779073655753952,-0.0590263522354193,0.408532633321948,-0.0707860360808605,0.156574226096239,0.0626035273988678,-0.0707860360808605,0.792687699775737,4655.1255492887,3608.74882226045,-2336.76438140028,35.9671865156776,244.157111822556,231.774043229092,77.429442594355,0.262923867836732,"W8_S10_OUT_C7"
3.17824885330909,2.892173927464,1.75047240358559,0.739628331642879,2.892173927464,3.17699996626624,1.35970121631553,0.947932826404553,1.75047240358559,1.35970121631553,2.17271108171108,0.578454238326308,0.739628331642879,0.947932826404553,0.578454238326308,0.910771037883633,4260.39252986577,2965.1612903479,-2259.78044595734,35.8786312241946,244.157111822556,231.774043229092,77.429442594355,0.262923867836732,"W8_S10_OUT_C8"
0.00299482157682943,0.00252485671625083,-0.0119409247851464,0.00202295833082858,0.00252485671625083,0.0075578898855024,-0.0226680178998251,0.00535134507875967,-0.0119409247851464,-0.0226680178998251,0.154214454052127,-0.00521127847479454,0.00202295833082858,0.00535134507875967,-0.00521127847479454,0.104663079971851,4006.01898382475,2976.70213225377,-2342.10952976252,36.2488624196008,244.157111822556,231.774043229092,77.429442594355,0.262923867836732,"W8_S10_OUT_C9"
1.13892748470077,0.371975922754432,-0.307573244327104,0.515740230091403,0.371975922754432,1.11981127335469,-0.00428811834712545,0.0510690497470305,-0.307573244327104,-0.00428811834712545,1.31899736497838,-0.235059209213974,0.515740230091403,0.0510690497470305,-0.235059209213974,0.74145381670906,2869.42732185106,2382.86007611072,-2465.15195569464,39.8630199351991,161.265924357399,56.5341523725932,40.5268035640042,0.0720042892430377,"W8_S14_HF_C1"
0.0514269283813812,-0.0479861516606956,-0.025897806914441,0.0131624199662434,-0.0479861516606956,0.286251758944648,0.123949787197504,-0.0220215106767934,-0.025897806914441,0.123949787197504,0.443523707990724,0.0167940134191863,0.0131624199662434,-0.0220215106767934,0.0167940134191863,0.0232151022318931,2698.20661898284,2432.92256937884,-2458.92939974922,39.9690754416735,161.265924357399,56.5341523725932,40.5268035640042,0.0720042892430377,"W8_S14_HF_C2"
0.888888888888889,0.882497329929083,-0.65509739297479,0.13677775605131,0.882497329929083,0.888888888888889,-0.662881068111352,0.136908405897432,-0.65509739297479,-0.662881068111352,0.888888888888889,0.0907648054826257,0.13677775605131,0.136908405897432,0.0907648054826257,0.888888888888888,4000.58310810931,2871.22701028525,-2302.90666666667,40.0213061111111,306.743604811996,444.763782727848,134.250141806257,0.120379854414618,"W8_S14_OUT_C1"
0.437773908216116,0.432732793015793,0.315625315982366,-0.17128468016045,0.432732793015793,1.18107630119018,0.588704353993918,0.0830065256711963,0.315625315982366,0.588704353993918,0.983523233350363,-0.0917325918389846,-0.17128468016045,0.0830065256711963,-0.0917325918389846,1.17397109983326,3771.03320961877,3232.77638233594,-2330.82243703226,30.2548879882057,218.395972349851,121.322593204042,86.4176803669249,0.0531858008042093,"W8_S5_HF_C1"
0.285417895965605,0.0634599903090417,-0.0121327158168304,0.150263551931496,0.0634599903090417,0.039103132669588,0.0165444739438653,0.0425977263482937,-0.0121327158168304,0.0165444739438653,0.102434084220647,0.0145847299371178,0.150263551931496,0.0425977263482937,0.0145847299371178,0.248294412998455,3903.5756376532,3397.47945981298,-2459.1449065997,30.1974224034521,218.395972349851,121.322593204042,86.4176803669249,0.0531858008042093,"W8_S5_HF_C2"
0.0527098254053533,-0.0104317550738302,-0.0422450854777683,0.00170457658989645,-0.0104317550738302,0.136988876625858,-0.0494480524818371,-0.229696053818362,-0.0422450854777683,-0.0494480524818371,0.0752293870282581,0.0973239832458316,0.00170457658989645,-0.229696053818362,0.0973239832458316,0.429144904218759,3337.07196237142,3230.95364110964,-2450.83271926333,30.1802268768931,218.395972349851,121.322593204042,86.4176803669249,0.0531858008042093,"W8_S5_HF_C3"
0.000531187797901388,-0.000796923968895694,0.000655017450016622,0.00402377394120908,-0.000796923968895694,0.0183760254142997,-0.0368379541161249,0.0194232553247045,0.000655017450016622,-0.0368379541161249,0.0914856691986856,-0.0592439713991802,0.00402377394120908,0.0194232553247045,-0.0592439713991802,0.211143040206164,4609.6275861774,3637.72491040646,-2271.70606000436,30.5871482601191,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C1"
0.264237585839766,0.242088814860174,0.424586671320171,-0.116173391815529,0.242088814860174,1.16001400086516,1.16110383161171,0.406331603027273,0.424586671320171,1.16110383161171,1.44662872283299,0.289784881002972,-0.116173391815529,0.406331603027273,0.289784881002972,1.46262275488448,4301.37165570654,3378.7764681736,-2194.68363371709,30.3843124882897,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C2"
0.0396240049545107,0.0179119985892599,0.0153262615829178,-0.0126673644040864,0.0179119985892599,0.0087668714054174,0.00396310080007334,-0.00656420953113174,0.0153262615829178,0.00396310080007334,0.0299367584140979,-0.00576518035233181,-0.0126673644040864,-0.00656420953113174,-0.00576518035233181,0.00875092878413844,3868.39309013263,3714.53072521257,-2165.85800143245,30.050624848693,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C3"
0.0131665889649929,-0.0120992439711144,-0.0430417295733753,-0.0147947043739236,-0.0120992439711144,0.218557709939673,0.00777370736124921,-0.0459998529901134,-0.0430417295733753,0.00777370736124921,0.16866247841419,0.0360455214281142,-0.0147947043739236,-0.0459998529901134,0.0360455214281142,0.0542724122512197,4661.71940437605,3495.96634315104,-2305.45773561295,30.1084173332809,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C4"
0.0944477875816639,0.0230422972267081,0.0416701575139014,0.0852333238111079,0.0230422972267081,0.0104500019681565,0.0138825354420827,0.0125057127715376,0.0416701575139014,0.0138825354420827,0.070379486898967,0.0106112042411206,0.0852333238111079,0.0125057127715376,0.0106112042411206,0.13332371337575,4380.27871036323,3578.1419356602,-2324.92647147941,30.2965850561938,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C5"
0.00704617123359709,-0.00309812821093976,0.0198843629210915,-0.0019451427902194,-0.00309812821093976,0.00180860507107492,-0.0103798414550865,0.00408666050631669,0.0198843629210915,-0.0103798414550865,0.0675741018718037,-0.0144680588968983,-0.0019451427902194,0.00408666050631669,-0.0144680588968983,0.0311255676704098,4155.10793867621,3934.38719737366,-2306.79,30.0832922543999,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C6"
0.0464318137707565,0.0296126948815442,-0.0238480711964212,-0.0323142276258159,0.0296126948815442,0.0237653862941786,-0.0320942688081848,-0.0221486917862212,-0.0238480711964212,-0.0320942688081848,0.151287906999669,0.00819820393539354,-0.0323142276258159,-0.0221486917862212,0.00819820393539354,0.0860116774003145,4442.60623384517,3607.17122215292,-2356.70140329577,30.456663656537,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C7"
0.0038212506285598,0.00103456196309022,-0.000541799617505285,-0.0136692372797353,0.00103456196309022,0.00253532564427171,-0.000699048211533308,0.0052478770683432,-0.000541799617505285,-0.000699048211533308,0.0123632980626409,0.0108755110048207,-0.0136692372797353,0.0052478770683432,0.0108755110048207,0.101185165262381,4172.80022566963,3566.29499721287,-2391.70488776215,30.1222015980688,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C8"
0.0155478028938029,-0.00905174074440647,-0.00323051517941554,-0.00823012832076954,-0.00905174074440647,0.0279597185579443,0.00841277233451046,-0.0133642934083057,-0.00323051517941554,0.00841277233451046,0.0491770057293085,-0.0175080269558828,-0.00823012832076954,-0.0133642934083057,-0.0175080269558828,0.0692041078146051,3205.34050305175,3198.03694947071,-2445.34433140186,30.2347759712176,546.337267184548,219.858930164741,97.373045351132,0.184567257814583,"W8_S5_OUT_C9"
0.0165566365903737,-0.0630995200339127,-0.03507864944376,0.00633224260274096,-0.0630995200339127,0.576477136326875,0.21052689526252,-0.000939710783442335,-0.03507864944376,0.21052689526252,0.125303350607195,-0.0114908667037838,0.00633224260274096,-0.000939710783442335,-0.0114908667037838,0.0136392374435765,3054.83666541887,2685.66921067007,-2441.05425302198,36.6915007685895,123.088161821092,61.2889609500797,43.8174064213584,0.0466795772411641,"W8_S11_HF_C1"
1.33594311989825,-0.0326949468718244,0.0512056707908792,0.435224219757804,-0.0326949468718244,0.315768663932045,0.564047030483274,-0.201387488445649,0.0512056707908792,0.564047030483274,1.67993873208566,-0.257941104895696,0.435224219757804,-0.201387488445649,-0.257941104895696,0.51436491773421,3178.49268315781,2770.81018084138,-2455.16840032337,36.615393544341,123.088161821092,61.2889609500797,43.8174064213584,0.0466795772411641,"W8_S11_HF_C2"
1.26752758937178,1.10638410385027,-0.386175880247804,-0.0493937367025169,1.10638410385027,2.60334330800792,-0.891238743785523,-0.870382173469819,-0.386175880247804,-0.891238743785523,1.74421561127302,0.173049818079703,-0.0493937367025169,-0.870382173469819,0.173049818079703,1.46185995385189,4319.74748864454,2968.44187750343,-2264.27231259567,36.682958519728,183.408761726876,102.54035422794,77.1986657470987,0.143089859998458,"W8_S11_OUT_C1"
0.0323274594055742,0.043108903117365,0.00514211939601456,-0.0469055672235405,0.043108903117365,0.0781170628885036,-0.0329812209569117,-0.112794872217306,0.00514211939601456,-0.0329812209569117,0.360662046711101,0.160333774061175,-0.0469055672235405,-0.112794872217306,0.160333774061175,0.734603353246175,4042.5565934214,2998.59329723238,-2325.00739912292,36.6803897847821,183.408761726876,102.54035422794,77.1986657470987,0.143089859998458,"W8_S11_OUT_C2"
0.0439355614293147,0.0472066258437825,0.00806694480264469,0.00065534960114061,0.0472066258437825,0.44413343328429,0.120194788824017,-0.160262647816357,0.00806694480264469,0.120194788824017,0.0862835234294959,-0.0454260542311759,0.00065534960114061,-0.160262647816357,-0.0454260542311759,0.0680411143322159,2971.34519033704,2589.13540234695,-2464.76500000002,37.5451486998332,169.148284566133,85.5475880111458,75.8400866045819,0.0431501678394611,"W8_S12_HF_C1"
0.214144236777608,0.508728602290662,0.392263221562172,0.120176617493425,0.508728602290662,1.63881703594933,0.849605721018827,0.202422330092071,0.392263221562172,0.849605721018827,1.87416826386166,0.809866461472717,0.120176617493425,0.202422330092071,0.809866461472717,0.424529218740368,2916.65991127603,2598.33014826945,-2427.30875067648,37.4682742965439,169.148284566133,85.5475880111458,75.8400866045819,0.0431501678394611,"W8_S12_HF_C2"
0.105809948491859,-0.0223720322502852,0.0140038163198521,0.20630509057006,-0.0223720322502852,0.113754662426433,-0.159488555306723,-0.00844957186285553,0.0140038163198521,-0.159488555306723,0.338758186054129,0.0752477458366922,0.20630509057006,-0.00844957186285553,0.0752477458366922,0.746985943293699,3262.21693334247,2667.28922109949,-2483.10142846058,37.5070283305535,169.148284566133,85.5475880111458,75.8400866045819,0.0431501678394611,"W8_S12_HF_C3"
0.26330321440053,-0.0216696725893823,-0.0647391974282681,-0.245298843155722,-0.0216696725893823,0.0300557121759649,-0.032811133221627,0.05442446749772,-0.0647391974282681,-0.032811133221627,0.308014877786309,-0.0386289672536727,-0.245298843155722,0.05442446749772,-0.0386289672536727,0.502921513651329,4311.69999128696,2933.66526938621,-2175.97832542664,37.4509237223023,257.551446626713,186.651090943195,75.3157021607333,0.130785422351792,"W8_S12_OUT_C1"
4.10544670921508,2.8109893709671,0.936062001786708,-0.44897142306025,2.8109893709671,3.50694033739114,1.00395873725357,-0.28581610485157,0.936062001786708,1.00395873725357,1.19836947792154,-0.413264826885615,-0.44897142306025,-0.28581610485157,-0.413264826885615,0.196823247893694,4108.57797608898,3046.32251262738,-2344.78784170741,37.3841170562925,257.551446626713,186.651090943195,75.3157021607333,0.130785422351792,"W8_S12_OUT_C2"
0.0639047537439343,0.057414506941994,-0.0148989296581935,0.0620599913574703,0.057414506941994,0.0547664681549446,-0.0166943952167649,0.0708915202688656,-0.0148989296581935,-0.0166943952167649,0.177826179455661,-0.118108815019204,0.0620599913574703,0.0708915202688656,-0.118108815019204,0.421907710894577,4072.81080340519,3038.93632120296,-2332.15056335024,37.4444323229069,257.551446626713,186.651090943195,75.3157021607333,0.130785422351792,"W8_S12_OUT_C3"
0.121606880154067,-0.0235441523529089,-0.0697488443613679,0.0639483238903888,-0.0235441523529089,0.584069021250695,0.0326709742507699,-0.00518698462627407,-0.0697488443613679,0.0326709742507699,0.114808447564309,-0.0145414460529261,0.0639483238903888,-0.00518698462627407,-0.0145414460529261,0.548469323748682,4175.7657151295,2901.29791402999,-2318.72506583759,37.6350946239956,257.551446626713,186.651090943195,75.3157021607333,0.130785422351792,"W8_S12_OUT_C4"
0.416469481506055,0.257553226409644,-0.139785533368327,0.173845432911046,0.257553226409644,0.213786994659697,-0.0848953408998727,0.0993451696532027,-0.139785533368327,-0.0848953408998727,0.58660676433222,-0.127435053702771,0.173845432911046,0.0993451696532027,-0.127435053702771,0.131279179667385,3261.26115980901,3220.26433940018,-2438.31084130752,34.6627677500535,122.181627884139,84.6030954743776,30.3223622700159,0.0453234820811702,"W8_S9_HF_C1"
1.9368925623176,-0.536212634558648,-0.685847916969209,1.31105691783058,-0.536212634558648,1.37304596870731,0.585328150549523,-1.50926616831707,-0.685847916969209,0.585328150549523,0.773087475761448,-0.682345714738914,1.31105691783058,-1.50926616831707,-0.682345714738914,2.40268464698569,3145.21889860682,3087.93541047829,-2479.1451129228,34.7159519489038,122.181627884139,84.6030954743776,30.3223622700159,0.0453234820811702,"W8_S9_HF_C2"
0.00427066814921272,0.00297595147124786,0.00149666237439697,-0.00737680933220381,0.00297595147124786,0.00267646379650993,0.000245389570829752,-0.00494532986151668,0.00149666237439697,0.000245389570829752,0.00909592513742596,-0.0059058685629754,-0.00737680933220381,-0.00494532986151668,-0.0059058685629754,0.047733262598084,3005.52132796737,3308.10657887344,-2137.35204504109,34.8362556202832,774.100511805751,130.617293959794,113.795928903707,0.0947258690325579,"W8_S9_OUT_C1"
0.00499205158309619,0.00504911927641442,0.0113611714496453,0.00453486296372677,0.00504911927641442,0.00731912158138328,0.0186438636441691,0.020501552884589,0.0113611714496453,0.0186438636441691,0.0734876417129127,0.0351063555048538,0.00453486296372677,0.020501552884589,0.0351063555048538,0.148295659233493,2983.33417047667,3300.42438361438,-2148.75848324246,34.9153420312272,774.100511805751,130.617293959794,113.795928903707,0.0947258690325579,"W8_S9_OUT_C2"
1.26842527353482,1.50308726801595,0.896014351168949,0.0691317321176074,1.50308726801595,2.98194929964594,1.37689854753814,-1.02552467019318,0.896014351168949,1.37689854753814,0.854024365249641,0.166883776421087,0.0691317321176074,-1.02552467019318,0.166883776421087,2.29393387232806,3882.38510275167,3154.53444904995,-2385.115,34.8928099963331,774.100511805751,130.617293959794,113.795928903707,0.0947258690325579,"W8_S9_OUT_C3"
0.0319138901755349,0.0982680350578792,0.0604536884818463,0.00127712730832074,0.0982680350578792,0.640926397832393,0.43407761264673,0.138849461984882,0.0604536884818463,0.43407761264673,0.433109654978717,0.128804300392749,0.00127712730832074,0.138849461984882,0.128804300392749,0.0957694445305617,4690.67910002827,3186.82542302188,-2215.102,34.7179104676004,774.100511805751,130.617293959794,113.795928903707,0.0947258690325579,"W8_S9_OUT_C4"
1.48817189828095,0.773779017227258,0.644722880216949,0.484535405015097,0.773779017227258,1.51123922807733,-0.505843434155326,0.597181963613538,0.644722880216949,-0.505843434155326,2.15022431241516,0.0473587442313183,0.484535405015097,0.597181963613538,0.0473587442313183,1.11320452396961,3831.9842760407,3384.13821385528,-2380.08682639361,29.6501184850136,147.150947923781,70.4370731934657,80.2235392754486,0.0627386337500015,"W8_S4_HF_C1"
0.1278991230925,0.0880765659020702,0.210107510181581,0.0380859523779762,0.0880765659020702,0.232454938845536,0.101749421304762,0.052555756336348,0.210107510181581,0.101749421304762,0.609359495884416,0.139855859900671,0.0380859523779762,0.052555756336348,0.139855859900671,0.122571665263683,3782.46727975803,3488.6466790555,-2443.07162593599,29.5486304695169,147.150947923781,70.4370731934657,80.2235392754486,0.0627386337500015,"W8_S4_HF_C2"
0.733016303664368,0.136718828399562,-0.192554162732995,0.390646291953229,0.136718828399562,0.0418905799934622,-0.0160273925686663,0.0790016331578019,-0.192554162732995,-0.0160273925686663,0.148273229760723,-0.112819621754522,0.390646291953229,0.0790016331578019,-0.112819621754522,0.261836332693687,3941.2645292441,3486.77516726302,-2427.92666171555,29.5539656623578,147.150947923781,70.4370731934657,80.2235392754486,0.0627386337500015,"W8_S4_HF_C3"
1.43823537077919,0.0385069780947404,0.0650395892194878,-0.390482335802478,0.0385069780947404,1.18449404781077,0.403785707885252,-0.17232921676586,0.0650395892194878,0.403785707885252,1.45939934457083,0.307930145428977,-0.390482335802478,-0.17232921676586,0.307930145428977,0.653507755293449,4360.38889747494,3481.87053592396,-2300.34733581546,29.573234177306,307.485962073923,165.109263484338,123.556807531401,0.109391718028123,"W8_S4_OUT_C1"
0.0105456381851982,0.033235529132595,-0.00480236781109206,-0.0561889790582286,0.033235529132595,0.122527185758644,-0.0487035364647544,-0.178630321285251,-0.00480236781109206,-0.0487035364647544,0.135102613877891,0.00900615345553032,-0.0561889790582286,-0.178630321285251,0.00900615345553032,0.348589243040691,4535.03416993719,3628.3660123815,-2331.58056671911,29.7188995323137,307.485962073923,165.109263484338,123.556807531401,0.109391718028123,"W8_S4_OUT_C2"
0.947368421052631,0.284894829926241,0.412426583190799,0.00342676097419739,0.284894829926241,0.947368421052632,0.354968075534824,0.45585884577644,0.412426583190799,0.354968075534824,0.947368421052632,0.355651379745817,0.00342676097419739,0.45585884577644,0.355651379745817,0.947368421052631,3604.73174770112,3226.09098814887,-2454.86210526316,31.0906409430003,223.277008226621,107.702477908639,61.3578739472094,0.0760831083167736,"W8_S6_HF_C1"
0.0212787397144209,0.0204344261365336,-0.015455807023153,0.0248213301554974,0.0204344261365336,0.0416495550486821,-0.0592270259726695,-0.00272955094308987,-0.015455807023153,-0.0592270259726695,0.240819246769483,-0.0294090955588045,0.0248213301554974,-0.00272955094308987,-0.0294090955588045,0.496600883100934,4634.38441150685,3575.36661608049,-2345.90116700424,31.6248543565646,169.105744080141,92.8576622870806,60.1693141583645,0.125710126556971,"W8_S6_OUT_C1"
0.00785002476981803,0.0107562536901908,-0.0220276409689774,0.0107941643943701,0.0107562536901908,0.0422245100501806,-0.0673342570079514,0.0336158445390504,-0.0220276409689774,-0.0673342570079514,0.303107914331847,0.0201755152534429,0.0107941643943701,0.0336158445390504,0.0201755152534429,0.0927161920915207,4645.17186629625,3581.67769270302,-2357.95089914876,31.4961481355723,169.105744080141,92.8576622870806,60.1693141583645,0.125710126556971,"W8_S6_OUT_C2"
6.97073890409545,2.98426638758409,2.98479206958099,2.64939874191944,2.98426638758409,5.18017028645132,0.25220663191602,0.822830890702711,2.98479206958099,0.25220663191602,4.91256186184174,1.8475136369134,2.64939874191944,0.822830890702711,1.8475136369134,3.27260119751438,4384.56484902476,3391.6407705895,-2262.14844211052,31.4306751839915,169.105744080141,92.8576622870806,60.1693141583645,0.125710126556971,"W8_S6_OUT_C3"
0.273984574919211,0.303483320928562,-0.0604894514315608,0.0801881562365275,0.303483320928562,0.816555008876869,-0.221796863321321,0.088720313917254,-0.0604894514315608,-0.221796863321321,1.01978067098621,0.115798057457926,0.0801881562365275,0.088720313917254,0.115798057457926,1.26724106098939,2866.8413054909,2468.14910813873,-2452.46420418482,39.3080705570126,187.797217226106,66.0292385411509,36.4010419726319,0.0292335098824309,"W8_S13_HF_C1"
0.0788420130892723,0.0109559921121798,0.0116750942871774,0.0522351778187089,0.0109559921121798,0.39549678134467,0.400705477345723,0.00603789136176728,0.0116750942871774,0.400705477345723,0.635419928020128,-0.0149301960927281,0.0522351778187089,0.00603789136176728,-0.0149301960927281,0.103791057652939,3242.7230023346,2547.97792113375,-2473.86139710442,39.299117667326,187.797217226106,66.0292385411509,36.4010419726319,0.0292335098824309,"W8_S13_HF_C2"
0.00835968644828431,0.00662850146688927,-0.00140702848941217,0.00947098878414645,0.00662850146688927,0.00897530799870554,-0.0196380457862507,0.0138063916651358,-0.00140702848941217,-0.0196380457862507,0.105605717692692,-0.0296040651190541,0.00947098878414645,0.0138063916651358,-0.0296040651190541,0.0228472913882322,3820.66623064839,2611.22918898984,-2182.12999855702,39.6997287631197,238.254567816389,200.29917558526,87.3229959928464,0.165092327592711,"W8_S13_OUT_C1"
1.17367671837584,0.833636491310919,0.790307949290282,-0.155810054372229,0.833636491310919,1.05962676424939,0.186454726104126,-0.217865181671467,0.790307949290282,0.186454726104126,1.60121569004998,0.097755929968968,-0.155810054372229,-0.217865181671467,0.097755929968968,0.0919157135841066,3748.62018796346,2699.31560045759,-2333.20792393127,39.2860721670705,238.254567816389,200.29917558526,87.3229959928464,0.165092327592711,"W8_S13_OUT_C2"
0.0194770899170748,0.00956054338868921,-0.0523227643300213,-0.02659174851174,0.00956054338868921,0.0217934852408984,-0.0268232125414821,0.0282454826657951,-0.0523227643300213,-0.0268232125414821,0.367372877985719,0.12534785636559,-0.02659174851174,0.0282454826657951,0.12534785636559,0.925192917117674,3839.69550758089,2724.24261322956,-2357.1622947176,39.4721890932143,238.254567816389,200.29917558526,87.3229959928464,0.165092327592711,"W8_S13_OUT_C3"
0.123811331403436,0.00572955104611363,0.0713958128969492,0.0237242494637196,0.00572955104611363,0.153268597706196,-0.112449782681104,0.0264810255072591,0.0713958128969492,-0.112449782681104,0.380000527039223,0.072033392988972,0.0237242494637196,0.0264810255072591,0.072033392988972,0.221500309704692,4281.3790342078,3104.16939984146,-2318.91165765905,39.4901213232178,238.254567816389,200.29917558526,87.3229959928464,0.165092327592711,"W8_S13_OUT_C4"
0.8835719687429,0.1908373900151,-0.00824605588288783,0.504386054450721,0.1908373900151,0.563623702818659,-0.597889468727943,0.0518276566158244,-0.00824605588288783,-0.597889468727943,1.23233817455588,0.0991091347220014,0.504386054450721,0.0518276566158244,0.0991091347220014,0.535207696763606,2683.51761186437,2330.07715283414,-2431.1779433294,40.1650331797183,208.494985837695,83.6115136583323,66.7096926845306,0.0783796268610932,"W8_S15_HF_C1"
0.00651881142126406,0.0124701167718716,-0.00733195501114782,0.00529805316252391,0.0124701167718716,0.11697537446172,0.114156337826762,0.00505569512082625,-0.00733195501114782,0.114156337826762,0.301850105568094,-0.00751117181268146,0.00529805316252391,0.00505569512082625,-0.00751117181268146,0.00761287124470991,2416.16180572674,2195.49331696469,-2442.07903338702,40.0328780033301,208.494985837695,83.6115136583323,66.7096926845306,0.0783796268610932,"W8_S15_HF_C2"
