"name","x0","y0","z0","pole_easting","pole_northing","pole_up","plane_strike","plane_dip","plane_l1","plane_l2","plane_l3","well_num","stage_num","cluster_num"
"W3_S8_OUT_C2",1926.63145498426,1569.80444341632,-2460.81666666667,-0.0448641480954809,0.992885332123991,-0.0657923551347363,1.52564141279034,1.50495641379369,81.7529295021536,15.0048063121379,2.11287090904491,3,8,2
"W3_S13_HF_C1",1557.3015098478,2337.48579436689,-2468.76844643354,0.00245538764186552,-0.872674282076343,-0.321215586715854,4.70957535196349,1.2437835082285,640.178687289177,132.291829978637,18.8693781831979,3,13,1
"W3_S13_HF_C2",1514.21554431845,2465.31375414965,-2441.19367817074,-0.00524734738567592,-0.961133094898229,-0.274227935794683,4.71784846906451,1.29300955776199,2240.94068012883,507.513716574949,170.093572920368,3,13,2
"W3_S13_HF_C3",1497.46392957618,2394.00024143614,-2463.75233422236,0.198204046558707,0.162869420083679,-0.931372743368948,2.45374382192946,0.372630907366217,379.978985165267,251.910301198234,228.527626258738,3,13,3
"W3_S13_OUT_C1",2253.37184745744,898.002694203699,-2395.3924044544,-0.291139690963667,0.893926368683629,-0.311635130270605,1.25594369727839,1.25388295468795,2381.92915286632,630.66837067589,284.709274901961,3,13,1
"W3_S13_OUT_C2",2404.15341703226,1005.00410502373,-2495.6340405401,-0.23885977825784,0.0945054408731814,-0.964331694806369,0.376752823233359,0.267889467587219,305.829538603882,125.61847963461,51.2457505570553,3,13,2
"W3_S13_OUT_C3",2429.37753322551,799.893585848114,-2512.50588379694,0.0799036323930889,-0.541354559386787,-0.768741755241389,4.56584758679404,0.69392487018343,107.707762507357,75.365527387085,29.7233972749334,3,13,3
"W3_S13_OUT_C4",2057.07822410429,1038.73776093552,-2489.57446628095,0.0335747879586006,-0.920516440939938,-0.19141387629346,4.67593128155017,1.37819386983996,606.800335170191,185.79762821133,101.262880723915,3,13,4
"W3_S13_OUT_C5",2314.85701931846,855.483643169056,-2446.35207634111,0.205243856422427,0.602420529359533,-0.763288619546285,1.89916094817083,0.702408117006024,84.7068395700699,19.7646436593351,6.45832612312251,3,13,5
"W3_S4_HF_C1",1662.42938256137,1097.7214268277,-2468.33286899828,0.0203410937246502,-0.209340233972658,-0.962001512359156,4.61552543710427,0.276555975552546,917.244791450815,573.515937417332,144.888491408642,3,4,1
"W3_S4_HF_C2",1560.01504161976,1152.79888096763,-2437.88480812591,0.0475162483724296,0.968871258253642,-0.065264012904468,1.61979995592193,1.50548589403211,332.641960706902,111.734090840875,6.44948054393155,3,4,2
"W3_S4_HF_C3",1673.40397191624,1147.27671540808,-2389.66081900382,0.0173943297252159,0.00311530256402911,-0.998006152137915,2.96437282641523,0.0631587014772359,484.324914203156,267.715475849691,62.1110154101564,3,4,3
"W3_S4_OUT_C1",1991.57199720977,1314.64946760076,-2268.58331915697,0.36379426393906,0.199466797447885,-0.893388473717966,2.64005893801857,0.465964883766581,6009.94047131123,1827.14492514568,101.250542142092,3,4,1
