"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",0.665110460319957,0.73360199034754,0.576819505266562,0.42478505443066,0.0425050794246724,1.15893928017319,1.21120595900781,1.04942421752841,0.929253939052629,0.717657266674667,1.13105497040423,0.461908500222318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.499829367102493,1.26040074962981,0.276283016260371,0.255371944125137,0.604462741270042,1.32194520782753,0.837305738509307,0.377481398521975,0.649425134252955,0.584987104304416,0.680875491280477,0,1.097710515066,0.903989504843072,0.758444667353115,0.537145949050043,0.576513018446888,0.808939380683404,1.30155382856471,0.803411857506846,0,0.775917035115908,1.03601017251826,0.888717387814095,0.92364338293285,0.236713579833725,0,0
"3",0.498567248360917,1.52593222265166,0.362811904054042,0.860941726100198,0,0.984685495364132,1.08338267334535,1.05733300426798,1.60089884377495,0.815392813217547,1.01482711449604,0.789681269713606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0.414237900709007,0.606530321478102,0.521200839823663,0,0.392040300264415,0.543090550485845,0,0.311150410295786,0.653684290048295,0.0300692389662132,0,0.254471600006763,0.755053832410798,0.456139202463736,0.238663756840746,0.908222922233176,0.384142312551023,0,0.738409134920961,1.0508952735699,0.466449411394625,0.496950516710515,0.550941420351845,0.507116756230366,0.531686051653156,0.523160341169315,0,0
"5",0,0.22769976906672,0.682390417113089,0.321084747973712,0.535031230565662,0.254850741983969,0.694256505743537,0.515822806144697,0.77650525123415,0.522996873478889,0.0520342957545448,0.464335199648373,0.779637007733668,0.431251388565977,0.783170078182153,1.45006790557146,1.09090470213936,0.628465940686601,1.1519099287737,0.619882681808534,0.936110926412776,0.510984941750811,1.6252733883671,0.515387979942295,0.380449152676263,0.989473947413696,0.948682866798195,1.03303149375012,0.963250846085076
"6",0.592690979160099,0.943209578792101,1.15568167794505,0.609703768839587,1.48845529643412,0.553779701663948,0.89578969856073,0.764151856653079,1.28794751485754,0.788389145529678,0.7732338379213,0.773375625023279,1.0924996630362,0.915813058149707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",1.28540026913081,0.860941726100198,0.908900167665058,0.59113442826847,0.983832967145477,0.985032779350672,0.461401590008356,0.871632042164481,0.445819976613552,0.771929022630099,0.659884178619609,0.394677922736322,0.543759840876849,0.407996341632693,0.503044823133729,0.698343610237325,0.762314855785841,0,0,0,0,0,0,0,0,0,0,0,0
"8",0.639708787346105,0.286032405358306,0.274982769854385,1.32899011413727,0.780441049152913,0.758768790749173,0.555249402650105,1.05075316659658,0.659541234878224,1.54119302900061,0.748455680008151,1.63452938736184,1.13837234641983,0.726917750744106,1.20689225130242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
